-5.802167093774629469e-01 2.219370263046505087e-01 -2.462021217280432328e+00
1.261242087682863167e+00 -5.636305695816705708e-01 -1.496008736898120084e+00
4.675085023524332417e-01 -6.604078684640045660e-01 -6.670439488033722553e-01
1.667257673843219323e-01 -5.644918295395348062e-01 -1.152998085564485437e-01
1.416257219644929399e-01 -1.463543348927259347e+00 -1.467168125374337606e+00
-9.602509501115802371e-01 -1.418788678502574951e+00 1.199234696205768502e+00
-6.816241711074852994e-01 7.176492432987531256e-01 -3.025306818053865587e+00
2.195891531114643191e-01 9.357813494868915116e-01 1.478349652186251362e+00
-1.161823875513924437e-01 -7.038840425073875084e-02 4.033071097403860272e-01
1.308176974822252980e-01 1.214282833667734568e-01 8.112407405372550340e-01
-3.715761540700587839e-01 -1.271649610803102792e+00 7.142858180457106743e-01
-7.529044935054616250e-01 6.456515014151822385e-01 -6.369136034501847732e-01
-3.204886920309097942e-01 -1.153255306282898948e-02 -1.034069165507330412e+00
-1.375773205296399793e+00 -6.694277269422241883e-01 -1.207757478717494282e+00
-3.776626295586820170e-01 1.161539067861336205e+00 1.044131449825420610e+00
-2.618021310461383089e-01 1.217325756243052420e-01 -1.175444199787492261e+00
-1.033781120252389440e+00 1.532985098924921630e+00 1.003787528730167855e-01
2.565526784665642102e-01 1.418275841906728285e+00 -8.200419885675329645e-01
-1.580634822686683982e+00 -4.919363317024043059e-01 -7.458090667022859721e-01
-2.660059401429340831e+00 -7.956864395601489504e-01 -1.501556480066452037e+00
2.016424192277150307e-01 -1.023648033339356500e+00 -1.956561401384933063e+00
-1.325116107861083137e+00 -2.349512722187978131e+00 1.569199991988122793e-03
-1.717577439532748662e-01 -3.713149736016897046e-02 -1.557141086400754881e+00
-7.054284234172968349e-01 -9.159459343788547425e-01 1.351540369408773978e+00
4.007784337865604729e-01 4.812588819828521047e-01 9.578293941219773178e-01
-9.293515657978893563e-01 6.110761142475105157e-01 1.604801406189196866e-01
-3.226227772689165274e-01 6.193345933327369934e-01 -9.640011639955072820e-01
-1.231154643282740047e+00 3.586870791727085339e-01 1.145857093731675214e+00
-2.054153926160159127e+00 -5.859341176159387210e-01 -8.101002593304332255e-02
4.490402281120832173e-01 1.561190397538140928e+00 -2.576960004891418077e+00
-3.495389909890591618e-01 -4.691200612087561006e-01 7.129923821848960230e-01
5.812689575291546396e-01 -1.351625258039282018e+00 -1.188045895111420336e+00
-9.838173106135400525e-01 -6.090478151419316255e-01 6.357563648333902639e-01
-6.832522465206662954e-01 9.096202064159379930e-01 1.422195983266184571e+00
-4.903297862792716511e-01 -5.756516708072380029e-01 -4.085824076793198589e-01
-2.480958688912943133e-01 1.593352772429849740e+00 7.578447299741870591e-01
1.336047847623625107e-01 -3.819931163504754479e-01 1.767545881758714882e-02
-4.097922274209195859e-01 8.158378772948994273e-01 -1.393990189449611616e+00
-1.768832313440574788e+00 -6.475635136820635518e-01 3.656428990139145019e-01
-9.553754162701471042e-01 8.097503872758116117e-01 2.445103726144153000e-02
-7.783223383995459266e-02 6.613676839453033196e-01 1.223237738550053022e+00
1.015889624723412155e+00 1.157430370667463793e+00 1.370310817139986037e+00
9.480271984155377307e-01 -1.075765629770036202e+00 1.978739144371954306e-01
1.562752074217907072e+00 3.286086963244556070e-01 -1.519581012330190495e+00
-4.000713712712167247e-01 6.257367173028091645e-02 -1.273629357285636365e-01
2.468802203342092216e+00 -1.813468249835891610e+00 4.118279298609448524e-01
1.138101588050592916e+00 -1.575097687204374042e+00 -1.082339180476918017e+00
1.797203150798325932e+00 -2.372549293784700364e-01 3.776046704209649191e-02
1.971171318677387596e+00 1.820323407749817157e+00 -7.853844431156702388e-01
-1.346188484660654883e+00 1.550984928289718956e-01 1.027563115883197264e+00
-1.793919754108856290e+00 1.108764796256162199e+00 1.875847621840005752e+00
5.605801822063321005e-01 -2.339985488500064825e+00 -2.565898083395850016e+00
4.091472073726646896e-01 -5.606211921594009828e-01 3.342072667853704937e-01
1.661275980172043365e+00 8.686731223836672289e-01 -4.389578694853850660e-01
-2.537106151582665614e+00 -1.047497136612606461e+00 5.948470295898921067e-01
7.897013784433287720e-01 -2.410234560527889647e-01 -2.210432656734607981e+00
-8.073163941288498124e-01 6.197724242149534879e-01 5.557514456121819268e-01
-5.444824118524947687e-03 -6.631427418996773682e-01 1.609569823017567680e+00
2.351208877907468298e-01 -8.062998476475798926e-01 -7.152694661055682968e-01
-1.235768444636026642e+00 3.740649426587079884e-01 1.870139542409234634e+00
-2.577647973407592441e-01 -1.224426969699615730e+00 -1.353038380137153163e-01
8.944010321662897445e-01 -8.466149468804421430e-01 1.971165254624059004e+00
-7.280226449626454877e-02 2.080477189243913561e+00 -6.854376936230478501e-01
4.619802627775424497e-01 -1.672062468623701781e+00 1.812878077221610651e+00
-1.251275853965468698e+00 -2.176517979581628903e-01 -1.414844323384913061e+00
-5.414853489635598205e-01 5.918206186482743991e-01 -1.054222778050166287e+00
5.623911983051447239e-01 3.522189853972004792e-01 -1.615806142780285004e+00
